Contractor,total_projects,exp_years,delay_rate,mean_cost_ratio,duration_std,experience_efficiency
GED CONSTRUCTION,2,0.030116358658453114,0.175,0.9866267423388775,0.0,0.895
"NEWINGTON BUILDERS, INC.(FOR: E. GARDIOLA CONSTRUC",2,0.0,0.675,0.9966594894210987,0.0,0.595
"NEW MINDORENOS LUMBER, HARDWARE AND GEN MERCHANDISE",2,2.54072553045859,0.675,0.9824422015792403,0.0,0.595
ONE NINE ONE TRADING,2,0.243668720054757,0.175,0.9966603867833219,0.0,0.895
"ON POINT CONSTRUCTION AND DEVELOPMENT CORPORATION (FORMERLY:ON POINT CONSTRUCTION) / UKC BUILDERS, INC.",2,1.0130047912388775,0.675,0.9964323181304722,0.0,0.595
FIRST GRANDEUR BUILDERS / MUANA CONSTRUCTION AND DEVELOPMENT CORP. (FORMERLY,2,0.0,0.175,0.9966513012533793,0.0,0.895
AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION) / M.M. SERRANO CONSTRUCTION COMPANY,2,0.01642710472279261,0.175,0.9966086019646692,0.0,0.895
BORDERLINE CONSTRUCTION & SUPPLY,2,0.0,0.175,0.9963198165452267,0.0,0.895
C. A. CONSTRUCTION AND SUPPLY / CDU CONSTRUCTION,2,1.0075290896646132,0.675,0.9964042999569042,0.0,0.595
C. A. CONSTRUCTION AND SUPPLY,2,1.483915126625599,0.175,0.9917250066010433,0.0,0.895
SAMANTHA ENTERPRISES / ALCEL CONSTRUCTION,2,1.056810403832991,0.175,0.9966603867833219,0.0,0.895
SHLA CONSTRUCTION AND SUPPLY,2,1.6673511293634498,0.675,0.9966603867833219,0.0,0.595
SHEPPERD CONSTRUCTION AND SUPPLY,2,0.865160848733744,0.175,0.9966551158649546,0.0,0.895
"GOLDSTAR MARKETING & CONSTRUCTION SERVICES, INC.",2,0.0,0.175,0.9889207459669954,0.0,0.895
N-22 CONSTRUCTION AND TRADING,2,2.198494182067077,0.175,0.9696585023445464,0.0,0.895
MZ BUILDERS & CONSTRUCTION SUPPLY,2,1.943874058863792,0.175,0.9841625036200568,0.0,0.895
"NAHARO BUILDERS, INC.",2,0.8980150581793293,0.175,0.9909629999146351,0.0,0.895
GERRA CONSTRUCTION INCORPORATED (FORMERLY: GERRA CONSTRUCTION),2,1.1745379876796715,0.675,0.9966603867833219,0.0,0.595
GENUINE BUILDERS,2,0.6406570841889117,0.675,0.9966677182697381,0.0,0.595
N.B. SALBO CONSTRUCTION,2,1.946611909650924,0.175,0.909455993075839,0.0,0.895
TG SURCON BUILDERS INC.,2,0.0,0.175,0.9966603867833219,0.0,0.895
TERAVERA CORPORATION,2,0.2108145106091718,0.175,0.9966603867833219,0.0,0.895
MRRM TRADING & CONSTRUCTION / GDL CONSTRUCTION,2,0.8569472963723477,0.175,0.9891603697892356,0.0,0.895
MWJ CONSTRUCTION,2,1.0759753593429158,0.175,0.9904663659780439,0.0,0.895
MUST ENTERPRISES / ALBANOR CONSTRUCTION,2,0.03559206023271732,0.175,0.9966595562651872,0.0,0.895
"TOUGHBUILT CONSTRUCTION & TRADING, INC. / NOVA VENTUS CONSTRUCTION INC.",2,0.0,0.175,0.9851427999007164,0.0,0.895
"TOUGHBILT CONSTRUCTION & TRADING, INC.",2,0.04654346338124572,0.175,0.9914102818693742,0.0,0.895
ALBANO CONSTRUCTION AND TRADING,2,2.004106776180698,0.175,0.9816835686015037,0.0,0.895
AL-AMEN BUILDERS / ST. TIMOTHY CONSTRUCTION CORPORATION,2,0.9801505817932923,0.675,0.9964911145212189,0.0,0.595
MT. GUITING-GUITING CONSTRUCTION,2,0.0,0.175,0.9966530529056212,0.0,0.895
ALGIMAR CONSTRUCTION CORPORATION,2,1.0075290896646132,0.175,0.9966367572384006,0.0,0.895
ALGAMON CONSTRUCTION CORPORATION (FORMERLY: ALGAMON CONSTRUCTION),2,0.9938398357289527,0.675,0.9966587287025139,0.0,0.595
ALEBON GENUINE MERCHANDISING INCORPORATED,2,0.8323066392881588,0.175,0.9816767465235816,0.0,0.895
TONKA CONSTRUCTION / FERDSTAR BUILDERS INC.,2,0.09582477754962354,0.175,0.996580273181787,0.0,0.895
N.A. IBARRA CONSTRUCTION(FOR. DIOCLETIANS CONST.),2,1.7987679671457906,0.675,0.9814697453691805,0.0,0.595
ERIC VAN P. SESBRENO CONSTRUCTION / V.B. GINES CONSTRUCTION,2,0.9801505817932923,0.175,0.9966603867833219,0.0,0.895
EUS CONSTRUCTION / BRENTMIN ROOFING ENTERPRISE,2,0.019164955509924708,0.175,0.9966603867833219,0.0,0.895
AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION) / R.G. DELA CRUZ CONSTRUCTION,2,1.0266940451745379,0.175,0.9966603420164485,0.0,0.895
"BOOMETRIX DEVELOPMENT CORP. / MONOLITHIC CONSTRUCTION & CONCRETE PRODUCTS, INC.",2,0.0,0.675,0.991658962379177,0.0,0.595
BONIMAR CONSTRUCTION ENTERPRISES,2,0.01642710472279261,0.175,0.9816414034971995,0.0,0.895
AMETHYST HORIZON BUILDERS AND GEN. CONTRACTOR AND DEVELOPMENT CORP. / K84 CONSTRUCTION AND DEVELOPMENT CORPORATION,2,0.243668720054757,0.175,0.9966603867833219,0.0,0.895
TAGEL CORPORATION / E.C.V. CONSTRUCTION,2,0.12320328542094455,0.175,0.9966603867833219,0.0,0.895
PESOM CONSTRUCTION SERVICES (FORMERLY: PESOM BUILDERS AND CONSTRUCTION SUPPLY),2,0.24093086926762491,0.175,0.9938542643343424,0.0,0.895
PAULA MAE BUHONG CONSTRUCTION / DJY CONSTRUCTION,2,0.9336071184120466,0.675,0.9966973909430095,0.0,0.595
"PATRILA BUILDERS, INC.",2,1.4373716632443532,0.675,0.9890072811334398,0.0,0.595
EUS CONSTRUCTION / 128 DRAGON CONSTRUCTION AND SUPPLIES,2,0.15058179329226556,0.675,0.9966603867833219,0.0,0.595
PLD CONSTRUCTION AND DEVELOPMENT INC. (FORMERLY: PLD CONSTRUCTION),2,0.03285420944558522,0.175,0.9966603867833219,0.0,0.895
PHILIPPIANS CDO CONSTRUCTION CORPORATION,2,1.1909650924024642,0.175,0.9966603867833219,0.0,0.895
PHIL ASIA RESOURCES & DEVELOPMENT CORP. / WTG CONSTRUCTION & DEVELOPMENT CORPORATION,2,1.2320328542094456,0.175,0.9966603867833219,0.0,0.895
GSIXTY CONSTRUCTION SERVICES,2,0.27104722792607805,0.175,0.9966603867833219,0.0,0.895
"GREENLAND BUILDERS / MONOLITHIC CONSTRUCTION & CONCRETE PRODUCTS, INC.",2,0.0,0.675,0.9966603180441165,0.0,0.595
GREENLAND BUILDERS,2,0.04654346338124572,0.175,0.9966602238581519,0.0,0.895
GREEN WORLD CONSTRUCTION / MUANA CONSTRUCTION AND DEVELOPMENT CORP. (FORMERLY,2,1.0485968514715949,0.175,0.9966603800483861,0.0,0.895
MRRM TRADING & CONSTRUCTION / KPSL GENERAL CONTRACTOR INC.,2,0.919917864476386,0.175,0.9966494938378652,0.0,0.895
EMR BUILDERS AND DEVELOPMENT CORPORATION (FORMERLY: EMR BUILDERS),2,0.999315537303217,0.175,0.9966264255552744,0.0,0.895
EMICA BUILDERS AND SUPPLY,2,0.0,0.675,0.9968266245065349,0.0,0.595
TCP BUILDERS,2,1.0184804928131417,0.175,0.9966603867833219,0.0,0.895
EDFROBON CONSTRUCTION SERVICES INCORPORATED,2,0.12046543463381246,0.175,0.9966183678679612,0.0,0.895
EDANNA CONSTRUCTION,2,0.944558521560575,0.175,0.9966575834484748,0.0,0.895
ED1SON DEVELOPMENT & CONSTRUCTION INC. / TWENTYSIX CONSTRUCTION INC.,2,0.9418206707734429,0.675,0.9865921144600897,0.0,0.595
PRECIOUS CONSTRUCTION / DARCY & ANNA BUILDERS & TRADING,2,0.4462696783025325,0.675,0.9812166775996485,0.0,0.595
POWER K CONSTRUCTION SUPPLY & SERVICES / EOZ CONSTRUCTION,2,2.0424366872005475,0.175,0.9831605125607022,0.0,0.895
SEJ CONSTRUCTION & AGGREGATES / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),2,0.1971252566735113,0.675,0.9889971214771995,0.0,0.595
SCP CONSTRUCTION,2,0.7474332648870636,0.675,0.9966034472496432,0.0,0.595
SBF CONSTRUCTION & DEVELOPMENT CORPORATION,2,0.05475701574264202,0.175,0.9966603867833219,0.0,0.895
BETTER WORK CONSTRUCTION / MANUELA CONSTRUCTION SERVICES,2,0.0,0.175,0.8091581357629138,0.0,0.895
SANTECH BUILDERS CORPORATION,2,0.0,0.675,0.9966603750043928,0.0,0.595
SAMURAI CONSTRUCTION,2,0.12046543463381246,0.175,0.9966524732629138,0.0,0.895
BUILDERS EXPONENT EMPIRE CORP. (FORMERLY: BUILDERS EXPONENT ENTERPRISE),2,0.6379192334017796,0.675,1.0002589612731179,0.0,0.595
1HB CONSTRUCTION CORP. (FORMERLY: HB CONSTRUCTION) / DAHL CONSTRUCTION CORP. (FORMERLY: DAHL CONSTRUCTION),2,0.2190280629705681,0.175,0.9964401026772857,0.0,0.895
"AGONG BUILDERS AND CONSTRUCTION SUPPLY, INC. / ABU CONSTRUCTION",2,0.243668720054757,0.675,0.9966602967313803,0.0,0.595
"MOG CONSTRUCTION INC. / N.N. YU CONSTRUCTION, INC. (FORMERLY: YU CONSTRUCTION)",2,0.06023271731690623,0.175,0.995725406732817,0.0,0.895
MLR SOLID CONSTRUCTION AND DEVELOPMENT CORPORATION,2,0.0,0.175,0.9966371657470476,0.0,0.895
HI-TONE CONSTRUCTION & DEVELOPMENT CORP. (FORMERLY / KENZAI BUILDERS CORPORATION,2,1.5523613963039014,0.675,0.9966632804238389,0.0,0.595
"MRD GEMPESAW CONSTRUCTION CORP. / MONOLITHIC CONSTRUCTION & CONCRETE PRODUCTS, INC.",2,0.06023271731690623,0.675,0.9966603867833219,0.0,0.595
MOTIONTRADE DEVELOPMENT CORPORATION / OMNICON BUILDERS,2,0.8295687885010267,0.175,0.9966556051644666,0.0,0.895
HERBERT MALMIS GENERAL MERCHANDISING & CONTRACTOR,2,0.9062286105407256,0.675,0.9966603867833219,0.0,0.595
HEKLER BUILDERS CORP.,2,0.917180013689254,0.175,0.9966599845714423,0.0,0.895
HAPPY ALL3 BUILDERS CORPORATION / TRIPARCO DEVELOPMENT CORPORATION,2,0.07665982203969883,0.675,0.9966599615360304,0.0,0.595
MORTAR MASTERS & CONCRETE BUILDERS / VSP STRUCTURE VENTURES CORP. (FORMERLY: VIRLO CONSTRUCTION),2,0.8706365503080082,0.675,0.9966596554361717,0.0,0.595
MONTADEL ENTERPRISES,2,0.974674880219028,0.175,0.9966603867833219,0.0,0.895
GRAM CONSTRUCTION AND SUPPLY,2,1.672826830937714,0.175,0.9966603867833219,0.0,0.895
GRAC-TA BUILDERS,2,1.8590006844626967,0.175,0.9966203109329819,0.0,0.895
GO_SOLID BUILDERS INC.,2,1.894592744695414,0.175,0.9963179837530189,0.0,0.895
GOWIL BUILDERS,2,0.23545516769336072,0.175,0.995850080660873,0.0,0.895
PEU CONSTRUCTION AND SUPPLY / STEVEN CONSTRUCTION & SUPPLY,2,0.0054757015742642025,0.175,0.9966266287876494,0.0,0.895
SUPREME ABF CONST. & CONST. SUPPLY COMPANY INC. / RJR CALCON CORP.,2,0.9582477754962354,0.675,0.9835535291768991,0.0,0.595
SUPREME ABF CONST. & CONST. SUPPLY COMPANY INC. / MANGEN TECHNO-BUILDERS INC.,2,0.0,0.675,0.9851879941166508,0.0,0.595
SUPPLICON BUILDERS,2,0.0,0.175,0.9890073255588322,0.0,0.895
POLO ENGINEERING & CONSTRUCTION,2,0.05201916495550993,0.175,0.9943774105078117,0.0,0.895
EJ CANTORIA CONSTRUCTION & SUPPLY,2,0.049281314168377825,0.175,0.9966600751336621,0.0,0.895
EIGHT J'S CONSTRUCTION SERVICES / MNJAP CONSTRUCTION SERVICES,2,0.0,0.175,0.991303393458255,0.0,0.895
EIGHT J'S CONSTRUCTION SERVICES / JMRP CONSTRUCTION SERVICES,2,0.0,0.175,0.9956509223118577,0.0,0.895
EC BUILDERS,2,0.974674880219028,0.675,0.9964920386351739,0.0,0.595
QUANTUMWAYS BUILDERS ROAD CONSTRUCTION,2,0.0,0.175,0.9819511326307087,0.0,0.895
QPJ GENERAL ENGINEERING CONSTRUCTION AND SUPPLY,2,0.15605749486652978,0.175,0.9958092031098527,0.0,0.895
QM BUILDERS / JANUARY BUILDERS,2,0.0,0.175,0.996401319425809,0.0,0.895
QG DEVELOPMENT CORPORATION,2,1.2484599589322383,0.175,0.9891603784633671,0.0,0.895
PYRAMID CONSOLIDATED BUILDERS & GEN. MDSE. / C'ZARLES CONSTRUCTION & SUPPLY,2,0.5667351129363449,0.675,0.7365830731428624,0.0,0.595
"TRIPLE 8 CONSTRUCTION & SUPPLY, INC. (FORMERLY TRIPLE 8 CONST. & SUPPLY) / PILASTRO BUILDERS & DEVELOPMENT INC.",2,0.038329911019849415,0.175,0.9958348742249145,0.0,0.895
AICON INDUSTRIES,2,0.32306639288158795,0.675,0.9955108820766531,0.0,0.595
"AGONG BUILDERS AND CONSTRUCTION SUPPLY, INC. / GENESIS88 CONSTRUCTION INC.",2,0.0,0.175,0.9966603867833219,0.0,0.895
ED1SON DEVELOPMENT & CONSTRUCTION INC. / ARIK CONSTRUCTION,2,1.7467488021902806,0.175,0.9964495190523679,0.0,0.895
R.C. SIMON CONSTRUCTION,2,0.0,0.175,0.9966603867833219,0.0,0.895
R.C. MELGAZO BUILDERS,2,0.9965776865160849,0.175,0.9966603867833219,0.0,0.895
EARLY RISER CONSTRUCTION / CMG JR. BUILDERS,2,1.943874058863792,0.175,0.9966598442177244,0.0,0.895
E.V. INTERIOR CONSTRUCTION,2,0.0027378507871321013,0.175,0.9966603867833219,0.0,0.895
E.S. JOSEFA CONSTRUCTION,2,0.0,0.175,0.9715163137183074,0.0,0.895
R.A. FANGLAYAN (RAF) GENERAL CONSTRUCTION INC. (FORMERLY:RAF GENERAL CONSTRUCTION),2,0.03559206023271732,0.675,0.9966322664771996,0.0,0.595
MJ TIONGSON CONSTRUCTION (FORMERLY: MJT BUILDERS) / REYDAN BUILDERS,2,0.9911019849418207,0.175,0.995127571783322,0.0,0.895
MJ O. BETIS BUILDERS,2,1.0431211498973305,0.175,0.9964920709584062,0.0,0.895
MINDALIFI CONSTRUCTION AND SUPPLY,2,1.0130047912388775,0.175,0.9966585272935261,0.0,0.895
TRISTAN TEJADA CONSTRUCTION (FORMERLY: JOMATRIS CO,2,1.2539356605065024,0.175,0.9966603867833219,0.0,0.895
TRIPLE S BUILDERS INC.,2,0.9883641341546886,0.175,0.9890938827449054,0.0,0.895
TRIPLE JOHNES Q. CONSTRUCTION,2,0.11498973305954825,0.175,0.9865883229571178,0.0,0.895
PRIME PAVE CONSTRUCTION AND ASPHALT CORPORATION,2,0.7748117727583846,0.175,0.9966520602732725,0.0,0.895
T.E. TRINIDAD CONSTRUCTION,2,0.10403832991101986,0.175,0.9915287154870257,0.0,0.895
T. REYES CONSTRUCTION,2,1.136208076659822,0.175,0.996629049708492,0.0,0.895
APP CONSTRUCTION AND SUPPLIES / A.C. SOLIVEN CONSTRUCTION & GENERAL MERCHANDISE,2,0.6050650239561944,0.175,0.9814362449086165,0.0,0.895
SUDAN CONSTRUCTION AND SUPPLY CORP.,2,0.0,0.175,0.9966532562274335,0.0,0.895
"STRONGLANE BUILDERS AND TRADING CORPORATION (FORMERLY: STRONGLANE CONSTRUCTION & TRADING) / RJM CONSTRUCTION AND DEV'T., INC.",2,0.0,0.175,0.9966603867833219,0.0,0.895
R.G. DIAZ BUILDERS & TRADING,2,1.0595482546201231,0.175,0.9964651492611223,0.0,0.895
R.D. TALENS CONSTRUCTION AND TRADING / NEW EASTPOINT BUILDERS CORP.,2,0.9911019849418207,0.675,0.9716478570091428,0.0,0.595
ILFREO CONSTRUCTION CORP. (FORMERLY:ILFREO CONSTRUCTION & TRADING CORP.),2,0.48459958932238195,0.675,0.9966599550146549,0.0,0.595
IJK MAE CONSTRUCTION INC. / NIÑAS CONSTRUCTION CORP. (FORMERLY: NINA'S CONSTRUCTION AND SUPPLIES),2,0.03559206023271732,0.175,0.9966603867833219,0.0,0.895
IA FERRER CONSTRUCTION & SUPPLY,2,0.08761122518822724,0.175,0.9966603867833219,0.0,0.895
I.F. CLEMENTE CONSTRUCTION CORPORATION,2,0.0,0.175,0.9966841506734085,0.0,0.895
"V.R. GUEVARRA CONSTRUCTION AND TRADING / NEWBIG FOUR J CONSTRUCTION INC., (FORMERLY FOUR J",2,0.9527720739219713,0.175,0.9741384846585219,0.0,0.895
V.R. GUEVARRA CONSTRUCTION AND TRADING,2,0.010951403148528405,0.175,0.9796028550459615,0.0,0.895
V. TRILLANA BUILDERS & TRADING,2,1.0130047912388775,0.175,0.9711345832019629,0.0,0.895
HI-TONE CONSTRUCTION & DEVELOPMENT CORP. (FORMERLY / CENTERWAYS CONSTRUCTION AND DEVELOPMENT INC.,2,0.32854209445585214,0.675,0.9966317535363445,0.0,0.595
MJBZ BUILDERS AND TRADING,2,0.11498973305954825,0.175,0.9959741566106564,0.0,0.895
ED1SON DEVELOPMENT & CONSTRUCTION INC. / CROWNWORKS CONSTRUCTION INC.,2,0.0,0.175,0.9966603867833219,0.0,0.895
ED1SON DEVELOPMENT & CONSTRUCTION INC. / BDA JR CONSTRUCTION / INFINITI CONSTRUCTION AND DEVELOPMENT CORPORATION,2,0.0,0.175,0.9941819421178274,0.0,0.895
R.S.C. CONSTRUCTION SERVICES,2,2.305270362765229,0.175,0.9701602112731179,0.0,0.895
R.S. TAGALA CONSTRUCTION AND EQUIPMENT RENTALS,2,0.04106776180698152,0.175,0.8143491843590795,0.0,0.895
DUROS DEVELOPMENT CORP.,2,0.12320328542094455,0.175,0.9915944317328169,0.0,0.895
"DREAMWORX BUILDER & TRADING, INC.",2,1.0157426420260096,0.175,0.986160009480137,0.0,0.895
DRAGON TWELVE BUILDERS & CONSTRUCTION SUPPLY / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),2,0.0,0.675,0.9950641812281456,0.0,0.595
DRAGON CONSTRUCTION,2,0.12594113620807665,0.175,0.9966601758897515,0.0,0.895
R.K.F. BUILDERS,2,0.0,0.175,0.9715705169303125,0.0,0.895
R.G.TABIN CONSTRUCTION AND SUPPLY / AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION),2,0.31211498973305957,0.175,0.9958238140282198,0.0,0.895
"UNITEC BUILDER, INCORPORATED",2,1.2867898699520877,0.675,0.9966566261103744,0.0,0.595
I&E CONSTRUCTION CORPORATION (FORMERLY: I&E CONSTR / MOTIONTRADE DEVELOPMENT CORPORATION,2,0.22176591375770022,0.675,0.9966589394776225,0.0,0.595
"INFINITUM 888 CONSTRUCTION AND DEVELOPMENT CORPORATION / ALGO CONSTRUCTION AND POWER DEVELOPMENT, INC.",2,0.0,0.675,0.996429564300503,0.0,0.595
MIKKIL CONSTRUCTION / VICTORIANO C. LIM CONSTRUCTION CORPORATION (FORMERLY: VICTORIANO C. LIM CONSTRUCTION),2,0.0,0.175,0.9966603867833219,0.0,0.895
MIK AND MEL CONSTRUCTION AND SUPPLY,2,0.0,0.675,0.9916543320351617,0.0,0.595
R NARRAZID TRADING AND CONSTRUCTION,2,0.2546201232032854,0.675,0.762523530150669,0.0,0.595
ARCINUE COMM'L CORPORATION / CROWNWORKS CONSTRUCTION INC.,2,0.0,0.175,0.9966603867833219,0.0,0.895
AQUINO-DELA CRUZ ENGINEERING & CONSTRUCTION,2,0.16700889801505817,0.175,0.996603949538424,0.0,0.895
RAKKI CORPORATION,2,1.2867898699520877,0.675,0.9966603867833219,0.0,0.595
DOUBLE Z CONSTRUCTION AND SUPPLY,2,0.9774127310061602,0.175,1.0019518133162446,0.0,0.895
DOUBLE J1908 CONSTRUCTION,2,1.0212183436002737,0.175,0.9966603867833219,0.0,0.895
DL ENTERPRISES,2,1.3908281998631074,0.175,0.9966603867833219,0.0,0.895
DJY CONSTRUCTION / NORJOHN CONSTRUCTION,2,0.08213552361396304,0.175,0.9960117075087107,0.0,0.895
DJY CONSTRUCTION / BEGAL DESIGN & CONSTRUCTION,2,0.0,0.675,0.9890240595771081,0.0,0.595
MG SAMIDAN CONSTRUCTION / KRYPTONITE 6S BUILDERS INC.,2,1.1471594798083504,0.175,0.9966603478541336,0.0,0.895
J. SIMEON CONSTRUCTION / MIGHTY CONSTRUCTION & DEVELOPMENT INC.,2,0.8569472963723477,0.675,0.9854813185834173,0.0,0.595
ISOBEL CONCRETE CONSTRUCTOR CORPORATION,2,0.0,0.675,0.9901839608765862,0.0,0.595
ISHIZAKI CONSTRUCTION & DEVELOPMENT CORPORATION,2,0.0,0.175,0.996553897894433,0.0,0.895
MEGAY CONSTRUCTION INC. (FORMERLY: MEGAY CONSTRUCTION) / VHT CAGAYAN BUILDERS CORPORATION,2,1.1170431211498972,0.175,0.9946270565792403,0.0,0.895
MEGAY CONSTRUCTION INC. (FORMERLY: MEGAY CONSTRUCTION) / TJMT CONSTRUCTION,2,0.010951403148528405,0.675,0.9966603867833219,0.0,0.595
MEGAJES CONSTRUCTION CORP.,2,1.0184804928131417,0.175,0.9816846923388776,0.0,0.895
MEGA MYKON BUILDERS,2,0.0,0.175,0.9908255999146351,0.0,0.895
AFG CONSTRUCTION CORPORATION,2,0.8459958932238193,0.675,0.989160386783322,0.0,0.595
DZEE BUILDERS AND CONSTRUCTION SUPPLY,2,0.16427104722792607,0.175,0.9966603867833219,0.0,0.895
AS MACHA CONSTRUCTION AND TRADING,2,1.264887063655031,0.675,0.9966601244937152,0.0,0.595
ARVEA'S CONSTRUCTION / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),2,1.1307323750855578,0.175,0.9916846875954836,0.0,0.895
AROBOAN CONSTRUCTION AND SUPPLY,2,0.019164955509924708,0.175,0.9905306765792403,0.0,0.895
DCD BUILDERS & ENTERPISES / CORICS CONSTRUCTION,2,0.0,0.675,0.9917793407097949,0.0,0.595
DJL ROBLES BUILDERS,2,0.0,0.175,0.9966603867833219,0.0,0.895
VIBRANIUM BUILDERS CORPORATION,2,0.405201916495551,0.675,0.9966602599125737,0.0,0.595
"VERZONTAL INFRASTRUCTURE CORPORATION (FORMERLY: VERZONTAL BUILDERS, INC.)",2,0.04106776180698152,0.175,0.9966593030894957,0.0,0.895
VERGUZ CONSTRUCTION,2,1.894592744695414,0.675,0.9860316585004937,0.0,0.595
ABLB CONSTRUCTION SERVICES,2,0.8487337440109514,0.175,0.9816573696116048,0.0,0.895
MDP CONSTRUCTION SERVICES,2,1.319644079397673,0.675,0.9956853256722108,0.0,0.595
"J.G. YACAS CONSTRUCTION, SUPPLY AND EQUIPMENT RENTAL",2,0.8514715947980835,0.175,0.9966603867833219,0.0,0.895
J.D. LEGASPI CONSTRUCTION / ZUIDEN BUILDERS INC.,2,0.07118412046543464,0.175,0.9966239890244892,0.0,0.895
INFINITI CONSTRUCTION AND DEVELOPMENT CORPORATION,2,0.30937713894592744,0.175,0.9941594118174394,0.0,0.895
INDUSTRIAL CONTROLS CORPORATION (ICC),2,2.0177960301163584,0.675,0.9888372575316213,0.0,0.595
"SUNWEST, INC. (FORMERLY: SUNWEST CONSTRUCTION & DEVELOPMENT CORPORATION) / FGO CONSTRUCTION",2,0.12594113620807665,0.175,0.9966569928207171,0.0,0.895
RAKKI CORPORATION / RELY CONSTRUCTION & SUPPLY INC.(FORMERLY: RELY CONSTRUCTION AND SUPPLY),2,0.0,0.675,0.9966603867833219,0.0,0.595
ASIA STRUCTURAL DEVELOPER CORPORATION,2,0.038329911019849415,0.675,0.9966372253037301,0.0,0.595
RAPID FOREMOST CONST. CO. / WYDERWAYS BUILDERS AND SUPPLIES,2,0.07665982203969883,0.675,0.9966603867833219,0.0,0.595
RAPID FOREMOST CONST. CO. / JELCON-CONSTRUCTION AND TRADING CORPORATION,2,1.2813141683778233,0.675,0.9966615473353111,0.0,0.595
RANIA CONSTRUCTION AND SUPPLIES / JHI CONSTRUCTION & SUPPLY,2,0.11498973305954825,0.175,0.9966603436745137,0.0,0.895
A3 CONSTRUCTION & SUPPLY / EJ CANTORIA CONSTRUCTION & SUPPLY,2,0.9938398357289527,0.175,0.9966604936200796,0.0,0.895
J.B. ALCANTARA BUILDERS,2,0.9965776865160849,0.175,0.9966603867833219,0.0,0.895
MARTINEZ ENTERPRISES / FRAMECON BUILDERS,2,0.865160848733744,0.175,0.9965879229787328,0.0,0.895
JABEN GENERAL CONTRACTING & ENG'G SERVICES,2,1.1197809719370295,0.675,0.9964310329275865,0.0,0.595
JA ACHACOSO ENTERPRISES & GENERAL SERVICES,2,2.00684462696783,0.675,0.9816851098153919,0.0,0.595
J.M. DAPING CONSTRUCTION SERVICES,2,1.8617385352498288,0.675,0.9966603867833219,0.0,0.595
"J.H. PAJARA CONSTRUCTION CORPORATION / S-ANG CONSTRUCTION & GENERAL TRADING, INC.",2,0.0,0.675,0.9966602955916122,0.0,0.595
J.H. PAJARA CONSTRUCTION CORPORATION,2,0.08213552361396304,0.675,0.9644513403903368,0.0,0.595
R.Z. TIGAS CONSTRUCTION AND TRADING,2,0.02737850787132101,0.175,0.991609881732817,0.0,0.895
DEBRIS ENTERPRISES AND CONSTRUCTION,2,0.4353182751540041,0.175,0.9966603867833219,0.0,0.895
DE JESUS CONSTRUCTION,2,1.054072553045859,0.175,0.9966702637461038,0.0,0.895
STREAMLINE BUILDERS CORPORATION,2,0.08213552361396304,0.675,0.9966603867833219,0.0,0.595
DBR CONSTRUCTION CORPORATION (FORMERLY: D.B. RAVELO CONSTRUCTION & SUPPLY),2,0.0,0.175,0.9966585337220975,0.0,0.895
"RAYMAN BUILDERS INC.,",2,0.0,0.175,0.9966531959954426,0.0,0.895
ST. ROCH CONSTRUCTION,2,0.14510609171800137,0.175,0.9966604153186771,0.0,0.895
"ST. RAYMUND CONSTRUCTION, INC.",2,0.9965776865160849,0.675,0.9946752354592239,0.0,0.595
RDT CONSTRUCTION AND GENERAL MERCHANDISE,2,0.019164955509924708,0.675,0.9964058211267564,0.0,0.595
JANN-NORRIS CONSTRUCTION AND SUPPLIES INC. (FORMELY: JANN-NORRIS CONSTRUCTION AND SUPPLIES) / INFINITUM 888 CONSTRUCTION AND DEVELOPMENT CORPORATION,2,0.2108145106091718,0.675,0.9891431975550933,0.0,0.595
JAMARI CONSTRUCTION (FORMERLY FRAE CONSTRUCTION) / ALTACS CONSTRUCTION,2,0.008213552361396304,0.675,0.9953977590055443,0.0,0.595
JAM-C BUILDERS,2,1.054072553045859,0.175,0.9816828908649546,0.0,0.895
"JAIME B. CHING ENTERPRISES / ESJ AND SONS CONSTRUCTION & CONSTRUCTION SUPPLY, INC. (FORM.:ALFIE'S CONST. &CONST. SUPPLY, INC.)",2,0.9938398357289527,0.175,0.9966489003850014,0.0,0.895
JAI BUILDERS CORPORATION ( FORMERLY JAI BUILDERS AND SUPPLY),2,1.1143052703627652,0.675,0.9966539131438662,0.0,0.595
VK BUILDERS INC.,2,0.919917864476386,0.175,0.9859103862022394,0.0,0.895
VIKING CONSTRUCTION & SUPPLIES,2,0.08761122518822724,0.675,0.9966603867833219,0.0,0.595
A3 CONSTRUCTION & SUPPLY / SISBRO CONSTRUCTION CORPORATION (FORMERLY: SISBRO CONSTRUCTION & SUPPLY),2,0.0,0.175,0.9716549182702025,0.0,0.895
ST. MATTHEW GEN. CONTRACTOR & DEVELOPMENT CORP. / HERCULES VENTURES INC.,2,0.0,0.175,0.9966605082128117,0.0,0.895
